angDist,_RAJ2000,_DEJ2000,Source,Cluster,RAdeg,DEdeg,Gmag,plx,e_plx,Simbad,_RA,_DE,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.000417,0.6503808,-29.9043211,2320868252220304256,Blanco1,0.65048,-29.90431,15.984,4.274,0.077,Simbad,0.65038,-29.90432,0.6503808729457,-29.9043211971016,0.003,0.001,90,2320868252220304256,0.65047765111,0.0749,-29.90430987328,0.0457,4.1619,0.0736,19.485,0.162,2.630,0.096,0,7.61791e+03,7.22554e+00,15.983775,1.68826e+03,1.01236e+01,17.282787,9.13484e+03,2.02248e+01,14.860168,2.422619,,,0,3903.69,,,,
0.000488,1.1647633,-29.5888728,2320927484113278976,Blanco1,1.16486,-29.58886,13.178,4.165,0.015,Simbad,1.16476,-29.58887,1.1647634052538,-29.5888728999366,0.001,0.001,90,2320927484113278976,1.16485658923,0.0194,-29.58886165920,0.0170,4.1471,0.0260,18.820,0.041,2.611,0.037,0,1.00980e+05,7.33651e+01,13.177773,4.57910e+04,1.35156e+02,13.699437,7.88691e+04,1.85952e+02,12.519652,1.179785,,,0,4876.67,0.0953,0.0480,0.72,0.264
0.000652,1.4960347,-29.6513169,2320916768170630912,Blanco1,1.49613,-29.6513,11.52,4.211,0.02,Simbad,1.49603,-29.65132,1.4960348380282,-29.6513170357365,0.001,0.001,90,2320916768170630912,1.49612913089,0.0309,-29.65130480542,0.0220,4.1810,0.0367,19.032,0.063,2.841,0.047,0,4.65019e+05,5.66642e+02,11.519690,2.51154e+05,7.42605e+02,11.851540,3.02608e+05,6.42936e+02,11.059720,0.791820,6.09,0.73,7,5820.20,0.0807,0.0443,1.01,1.048
0.000072,1.2117653,-29.6330392,2320926178443221888,Blanco1,1.21186,-29.63303,8.281,4.378,0.012,Simbad,1.21177,-29.63304,1.2117652858518,-29.6330392158841,0.002,0.001,90,2320926178443221888,1.21186109767,0.0646,-29.63302656747,0.0471,4.4078,0.0866,19.343,0.122,2.938,0.095,0,9.18455e+06,3.73729e+03,8.280722,6.71712e+06,1.32353e+04,8.283430,3.88116e+06,8.84726e+03,8.289516,-0.006086,,,0,9692.00,0.0897,0.0375,,
0.000307,1.4844114,-29.6508811,2320916390213508608,Blanco1,1.48451,-29.65087,17.618,4.316,0.024,Simbad,1.48441,-29.65088,1.4844114221045,-29.6508810170347,0.003,0.003,90,2320916390213508608,1.48450530240,0.1018,-29.65086799376,0.0866,4.3843,0.1294,18.949,0.219,3.025,0.193,0,1.69032e+03,2.20914e+00,17.618443,3.19213e+02,1.26911e+01,19.091187,2.43462e+03,4.08005e+01,16.295841,2.795345,,,0,,,,,
1.909509,1.4844114,-29.6508811,2320916390213508608,Blanco1,1.48451,-29.65087,17.618,4.316,0.024,Simbad,1.48441,-29.65088,1.4846258308352,-29.6503844945454,0.008,0.005,90,2320916390212772736,1.48471605424,0.2259,-29.65037526332,0.1492,4.0728,0.2315,18.211,0.532,2.144,0.336,0,7.16198e+02,2.26599e+00,18.550783,,,,,,,,,,0,,,,,
0.000190,1.0905164,-29.7583508,2320829975471863168,Blanco1,1.09061,-29.75834,13.503,4.234,0.017,Simbad,1.09052,-29.75835,1.0905164015372,-29.7583507472992,0.001,0.001,0,2320829975471863168,1.09061144929,0.0199,-29.75833869653,0.0172,4.2196,0.0257,19.164,0.038,2.799,0.039,0,7.48265e+04,2.93569e+01,13.503227,3.20779e+04,5.56853e+01,14.085872,6.08149e+04,1.22593e+02,12.801895,1.283977,,,0,4741.44,0.0320,0.0170,0.66,0.196
0.000321,1.6304447,-29.9563386,2320712598309591552,Blanco1,1.63054,-29.95633,17.967,4.2,0.053,Simbad,1.63044,-29.95634,1.6304446023994,-29.9563386286748,0.004,0.004,90,2320712598309591552,1.63053552036,0.1483,-29.95632523068,0.1201,4.4628,0.1908,18.295,0.277,3.112,0.264,0,1.22592e+03,2.39483e+00,17.967209,1.75089e+02,6.48507e+00,19.743238,1.69775e+03,9.58217e+00,16.687237,3.056002,,,0,,,,,
0.000536,1.5042314,-30.559085,2320587666300935040,Blanco1,1.50433,-30.55907,17.812,4.302,0.047,Simbad,1.50423,-30.55908,1.5042313190569,-30.5590851314776,0.004,0.004,90,2320587666300935040,1.50432554678,0.1421,-30.55907421609,0.1201,4.4213,0.1810,18.845,0.279,2.535,0.259,0,1.41404e+03,3.04789e+00,17.812212,2.14014e+02,9.21791e+00,19.525284,1.94416e+03,1.23061e+01,16.540090,2.985193,,,0,,,,,
0.000543,0.6078894,-29.8775631,2320871447675969664,Blanco1,0.60798,-29.87755,15.644,4.238,0.045,Simbad,0.60789,-29.87756,0.6078895613967,-29.8775630437668,0.002,0.001,90,2320871447675969664,0.60798375373,0.0547,-29.87754929225,0.0403,4.2450,0.0626,18.969,0.118,3.194,0.084,0,1.04196e+04,1.07178e+01,15.643736,2.81801e+03,2.17213e+01,16.726532,1.15843e+04,2.88869e+01,14.602246,2.124286,,,0,3650.00,0.1630,0.0892,0.55,0.048
0.000577,0.8528122,-29.9207594,2320821797854098816,Blanco1,0.8529,-29.92075,13.756,4.149,0.007,Simbad,0.85281,-29.92076,0.8528123616306,-29.9207594779656,0.001,0.000,90,2320821797854098816,0.85290466260,0.0207,-29.92074874705,0.0147,4.1432,0.0226,18.580,0.044,2.492,0.032,0,5.92720e+04,5.28510e+01,13.756243,2.44036e+04,9.07846e+01,14.382753,4.99578e+04,1.12750e+02,13.015412,1.367341,,,0,4783.72,0.1325,0.0645,0.58,0.159
0.000385,1.0415269,-30.4209736,2320584406421507328,Blanco1,1.04162,-30.42096,17.406,4.296,0.054,Simbad,1.04153,-30.42097,1.0415268663886,-30.4209737028872,0.004,0.003,90,2320584406421507328,1.04162363249,0.1514,-30.42096272494,0.1003,3.9753,0.2056,19.381,0.242,2.550,0.223,0,2.05567e+03,3.89260e+00,17.405985,4.16006e+02,2.44374e+01,18.803638,2.70779e+03,1.56221e+01,16.180382,2.623257,,,0,,,,,
0.000480,0.8507767,-29.9397128,2320821694774884096,Blanco1,0.85087,-29.9397,14.458,4.274,0.007,Simbad,0.85078,-29.93971,0.8507767430467,-29.9397126720953,0.001,0.001,90,2320821694774884096,0.85087118705,0.0277,-29.93970179900,0.0189,4.2712,0.0288,19.008,0.058,2.525,0.042,1,3.10669e+04,2.59615e+01,14.457622,1.09585e+04,2.89910e+01,15.252010,2.91238e+04,5.37258e+01,13.601300,1.650710,,,0,4131.11,0.0330,0.0167,0.63,0.104
0.000559,1.5286492,-29.9162747,2320716416536052224,Blanco1,1.52874,-29.91626,18.017,4.21,0.082,Simbad,1.52865,-29.91627,1.5286490946873,-29.9162748256862,0.005,0.005,90,2320716416536052224,1.52874169556,0.1687,-29.91625893196,0.1394,4.3066,0.2168,18.642,0.326,3.691,0.318,0,1.17121e+03,1.89586e+00,18.016775,1.47841e+02,7.55651e+00,19.926900,1.71669e+03,7.80001e+00,16.675194,3.251707,,,0,,,,,
0.000183,1.0524022,-29.9673686,2320822863006024832,Blanco1,1.05249,-29.96736,14.212,4.258,0.026,Simbad,1.0524,-29.96737,1.0524021973213,-29.9673685491687,0.001,0.001,90,2320822863006024832,1.05249460534,0.0368,-29.96735819387,0.0308,4.2684,0.0443,18.593,0.079,2.405,0.068,0,3.89689e+04,4.45624e+01,14.211572,1.21199e+04,4.59488e+01,15.142643,3.95544e+04,1.02751e+02,13.268932,1.873711,,,0,4153.46,1.5720,0.7900,0.69,0.128
0.000556,1.0507875,-29.9662469,2320822863006024576,Blanco1,1.05088,-29.96624,16.158,4.314,0.045,Simbad,1.05079,-29.96625,1.0507876093165,-29.9662470219813,0.002,0.002,90,2320822863006024576,1.05088199197,0.0555,-29.96623781947,0.0462,4.2943,0.0671,18.991,0.116,2.137,0.102,0,6.49023e+03,6.46074e+00,16.157715,1.43606e+03,1.03308e+01,17.458454,7.83369e+03,1.81086e+01,15.027004,2.431450,,,0,3875.38,,,,
0.000524,0.6346783,-29.790695,2320872920848607104,Blanco1,0.63477,-29.79068,18.661,4.296,0.048,Simbad,0.63468,-29.79069,0.6346784667680,-29.7906950149394,0.008,0.006,90,2320872920848607104,0.63477418953,0.2683,-29.79068263444,0.1914,4.1388,0.2991,19.294,0.531,2.875,0.401,0,6.47152e+02,1.85616e+00,18.660850,1.02298e+02,8.71295e+00,20.326725,9.61588e+02,1.69775e+01,17.304447,3.022278,,,0,,,,,
0.000178,2.5680183,-26.9892381,2335138534463225600,Blanco1,2.5681,-26.98923,17.7,3.837,0.078,Simbad,2.56802,-26.98924,2.5680182534875,-26.9892380729146,0.012,0.009,90,2335138534463225600,2.56809913553,0.3962,-26.98922552797,0.2813,4.1988,0.4591,16.740,0.792,2.914,0.579,0,1.56839e+03,4.90023e+00,17.699728,3.10636e+02,1.22088e+01,19.120758,2.18931e+03,8.84470e+00,16.411152,2.709606,,,0,,,,,
0.000568,1.8330233,-28.1613336,2333465253860212352,Blanco1,1.83312,-28.16132,17.959,4.238,0.068,Simbad,1.83302,-28.16133,1.8330234619268,-28.1613336672919,0.005,0.004,90,2333465253860212352,1.83311521139,0.1672,-28.16131933928,0.1067,4.1794,0.1873,18.787,0.319,3.328,0.237,0,1.23555e+03,1.81003e+00,17.958715,1.84003e+02,5.33099e+00,19.689325,1.68869e+03,6.22145e+00,16.693043,2.996283,,,0,,,,,
0.000043,358.1056308,-29.0838522,2327948140734359040,Blanco1,358.10573,-29.08384,18.511,4.418,0.039,Simbad,358.10563,-29.08385,358.1056308040081,-29.0838522113985,0.006,0.004,90,2327948140734359040,358.10572973242,0.1833,-29.08384394634,0.1254,4.2308,0.2352,20.080,0.390,1.920,0.280,0,7.42655e+02,1.27924e+00,18.511398,1.12896e+02,7.56682e+00,20.219696,1.03318e+03,7.74189e+00,17.226480,2.993216,,,0,,,,,
0.000305,357.9862539,-29.0023039,2327952401341889664,Blanco1,357.98635,-29.0023,12.131,4.164,0.014,Simbad,357.98625,-29.0023,357.9862538367348,-29.0023038356924,0.001,0.001,90,2327952401341889664,357.98634631477,0.0287,-29.00229611432,0.0200,4.1515,0.0370,18.785,0.056,1.793,0.043,0,2.64806e+05,1.11263e+02,12.131044,1.38137e+05,2.18558e+02,12.500609,1.82549e+05,2.72061e+02,11.608471,0.892139,4.09,1.56,11,5638.75,0.0090,0.0052,0.82,0.613
0.000611,358.2775747,-28.0086042,2334068503491984896,Blanco1,358.27767,-28.0086,19.25,4.397,0.061,Simbad,358.27757,-28.0086,358.2775747427623,-28.0086040346699,0.013,0.009,90,2334068503491984896,358.27767099040,0.3814,-28.00859675939,0.2593,4.2378,0.5069,19.736,0.825,1.690,0.583,0,3.76119e+02,1.10732e+00,19.250053,6.35919e+01,9.79766e+00,20.842884,5.63645e+02,6.32879e+00,17.884405,2.958479,,,0,,,,,
0.000254,359.1317075,-28.1058122,2334034521709830912,Blanco1,359.13179,-28.1058,18.835,4.006,0.097,Simbad,359.13171,-28.10581,359.1317074411995,-28.1058122479824,0.009,0.006,90,2334034521709830912,359.13179491981,0.2947,-28.10580000327,0.1773,4.1804,0.2962,17.922,0.598,2.844,0.375,0,5.51386e+02,1.34358e+00,18.834726,7.97503e+01,6.33032e+00,20.597057,8.02112e+02,7.60219e+00,17.501331,3.095726,,,0,,,,,
0.000278,0.5555769,-27.0671908,2333832353305053312,Blanco1,0.55567,-27.06718,10.125,4.294,0.02,Simbad,0.55558,-27.06719,0.5555768148751,-27.0671907847619,0.001,0.001,90,2333832353305053312,0.55566972461,0.0569,-27.06717937902,0.0284,4.2904,0.0725,19.216,0.080,2.649,0.063,0,1.67946e+06,5.94593e+02,10.125443,1.01319e+06,1.01626e+03,10.337161,9.62391e+05,7.82523e+02,9.803541,0.533620,6.58,0.33,7,6881.20,0.0417,0.0203,1.32,3.535
0.000168,359.25336,-27.9232686,2334037755821224576,Blanco1,359.25345,-27.92326,10.34,4.236,0.022,Simbad,359.25336,-27.92327,359.2533599719367,-27.9232686395788,0.001,0.001,90,2334037755821224576,359.25345343602,0.0396,-27.92326033298,0.0255,4.2008,0.0472,19.180,0.081,1.929,0.052,0,1.37811e+06,4.48675e+02,10.340158,8.15238e+05,7.61347e+02,10.573177,8.16201e+05,3.91309e+02,9.982428,0.590750,6.19,0.88,9,6731.68,0.0917,0.0490,1.28,3.022
0.000416,358.4837331,-27.4724603,2334127228579890816,Blanco1,358.48382,-27.47245,14.81,4.16,0.033,Simbad,358.48373,-27.47246,358.4837330014806,-27.4724603753911,0.001,0.001,90,2334127228579890816,358.48382245646,0.0378,-27.47245364034,0.0242,4.1765,0.0543,18.434,0.062,1.564,0.055,0,2.24487e+04,2.17811e+01,14.810387,7.30046e+03,2.96196e+01,15.693012,2.24135e+04,5.91367e+01,13.885645,1.807367,,,0,3988.36,0.5317,0.2325,0.61,0.085
0.000270,357.5698061,-27.5000392,2334344141607843072,Blanco1,357.5699,-27.50003,17.342,4.218,0.024,Simbad,357.56981,-27.50004,357.5698061844522,-27.5000392028787,0.003,0.003,90,2334344141607843072,357.56989859932,0.1150,-27.50002964485,0.0886,4.2509,0.1263,19.039,0.225,2.220,0.177,0,2.18033e+03,3.93868e+00,17.342058,3.78193e+02,1.67247e+01,18.907103,2.86595e+03,1.99994e+01,16.118750,2.788353,,,0,,,,,
0.000412,359.9458572,-27.328065,2334177599956226688,Blanco1,359.94595,-27.32806,12.368,4.167,0.017,Simbad,359.94586,-27.32806,359.9458571164989,-27.3280649126744,0.001,0.001,90,2334177599956226688,359.94594795079,0.0348,-27.32805646639,0.0211,4.1466,0.0395,18.742,0.069,1.962,0.043,0,2.12944e+05,2.50537e+02,12.367704,1.07124e+05,3.81068e+02,12.776671,1.51245e+05,3.82728e+02,11.812719,0.963952,6.57,3.56,4,5434.82,0.1095,0.0450,0.80,0.504
0.000525,359.6455789,-27.2523181,2334192924399506816,Blanco1,359.64567,-27.25231,18.976,4.284,0.057,Simbad,359.64558,-27.25232,359.6455787701406,-27.2523180108118,0.009,0.008,90,2334192924399506816,359.64567096702,0.2710,-27.25230970904,0.2428,4.4193,0.3570,19.037,0.560,1.928,0.537,0,4.84151e+02,1.18788e+00,18.975912,5.39988e+01,7.27050e+00,21.020428,7.54371e+02,1.04380e+01,17.567957,3.452471,,,0,,,,,
0.000189,359.3633642,-27.6930936,2334138636012819328,Blanco1,359.36345,-27.69308,14.597,4.134,0.004,Simbad,359.36336,-27.69309,359.3633642046568,-27.6930935477178,0.001,0.001,90,2334138636012819328,359.36345418628,0.0287,-27.69308454652,0.0212,4.1297,0.0428,18.505,0.050,2.091,0.044,0,2.73353e+04,3.70891e+01,14.596557,9.62039e+03,6.72651e+01,15.393406,2.60400e+04,1.08902e+02,13.722816,1.670589,,,0,4196.00,0.1452,0.0723,0.58,0.094
0.000319,0.4457439,-29.5440283,2332902029029022464,Blanco1,0.44583,-29.54401,17.609,4.081,0.059,Simbad,0.44574,-29.54403,0.4457439817684,-29.5440283528969,0.003,0.003,0,2332902029029022464,0.44583379597,0.0966,-29.54401437470,0.0858,4.1040,0.1247,18.148,0.180,3.247,0.192,0,1.70540e+03,2.07177e+00,17.608797,2.88015e+02,5.38219e+00,19.202850,2.24658e+03,6.86960e+00,16.383116,2.819735,,,0,,,,,
0.000386,0.2367247,-28.4631422,2333107805206413056,Blanco1,0.23682,-28.46313,18.483,4.345,0.041,Simbad,0.23672,-28.46314,0.2367247145816,-28.4631423063612,0.006,0.005,90,2333107805206413056,0.23681972004,0.1927,-28.46312991344,0.1448,4.3999,0.2377,19.399,0.371,2.878,0.309,0,7.62392e+02,1.59735e+00,18.482920,1.34817e+02,7.74336e+00,20.027029,1.08342e+03,3.89848e+00,17.174932,2.852097,,,0,,,,,
0.000247,359.7807189,-29.1994586,2332951983793299840,Blanco1,359.78081,-29.19945,18.433,4.156,0.063,Simbad,359.78072,-29.19946,359.7807189294659,-29.1994586637433,0.006,0.005,90,2332951983793299840,359.78080919071,0.1602,-29.19944552779,0.1404,4.3834,0.2034,18.300,0.355,3.051,0.330,0,7.98070e+02,1.51021e+00,18.433264,1.40078e+02,1.34706e+01,19.985466,1.11121e+03,5.81890e+00,17.147434,2.838032,,,0,,,,,
0.000312,0.4654717,-29.5279197,2332902162172429824,Blanco1,0.46556,-29.52791,17.926,4.099,0.021,Simbad,0.46547,-29.52792,0.4654717346642,-29.5279197812032,0.004,0.004,0,2332902162172429824,0.46556153374,0.1219,-29.52790985469,0.1194,4.1453,0.1623,18.148,0.233,2.306,0.263,0,1.27318e+03,1.93939e+00,17.926138,1.82665e+02,7.10854e+00,19.697248,1.74817e+03,9.68725e+00,16.655458,3.041790,,,0,,,,,
0.000538,0.8649017,-28.9608253,2333019328880804096,Blanco1,0.86499,-28.96082,15.229,4.368,0.079,Simbad,0.8649,-28.96083,0.8649015513901,-28.9608253736817,0.002,0.001,90,2333019328880804096,0.86499499966,0.0507,-28.96081864907,0.0317,4.3438,0.0576,18.990,0.111,1.562,0.068,0,1.52617e+04,8.89816e+00,15.229359,4.06207e+03,8.40022e+00,16.329520,1.74364e+04,2.20532e+01,14.158275,2.171245,,,0,3573.50,1.4200,0.6977,0.70,0.072
1.035673,0.8649017,-28.9608253,2333019328880804096,Blanco1,0.86499,-28.96082,15.229,4.368,0.079,Simbad,0.8649,-28.96083,0.8649919484596,-28.9605486618968,0.002,0.001,90,2333019333175888000,0.86499194846,2.4159,-28.96054866190,0.6263,,,,,,,0,5.28766e+02,4.76623e+00,18.880207,,,,,,,,,,0,,,,,
0.000417,0.2203075,-29.6861339,2332876705901848704,Blanco1,0.2204,-29.68612,15.613,4.21,0.045,Simbad,0.22031,-29.68613,0.2203073966235,-29.6861339730288,0.003,0.002,90,2332876705901848704,0.22040161598,0.0903,-29.68612328464,0.0615,4.1021,0.1046,19.011,0.194,2.482,0.122,0,1.07163e+04,1.12894e+01,15.613252,2.37245e+03,2.58279e+01,16.913395,1.31917e+04,3.36662e+01,14.461170,2.452225,,,0,3451.00,2.4488,1.2060,0.70,0.062
0.000202,359.7739144,-29.1102333,2332964632472270592,Blanco1,359.77401,-29.11022,16.112,4.22,0.008,Simbad,359.77391,-29.11023,359.7739144412664,-29.1102332569002,0.002,0.001,90,2332964632472270592,359.77400776190,0.0556,-29.11022325594,0.0367,4.2018,0.0662,18.937,0.109,2.323,0.079,0,6.77016e+03,6.54698e+00,16.111868,1.57192e+03,1.06619e+01,17.360312,7.94596e+03,1.38701e+01,15.011554,2.348758,,,0,4041.48,0.2880,0.1842,,
0.000357,359.8717914,-29.1939394,2332951438332812160,Blanco1,359.87189,-29.19393,14.989,4.221,0.009,Simbad,359.87179,-29.19394,359.8717914928906,-29.1939393427871,0.001,0.001,90,2332951438332812160,359.87188500549,0.0298,-29.19392953526,0.0210,4.2104,0.0353,18.960,0.060,2.278,0.046,0,1.90431e+04,2.13722e+01,14.989018,6.10034e+03,3.10318e+01,15.888002,1.91171e+04,5.28701e+01,14.058364,1.829639,,,0,4057.11,0.0098,0.0053,0.53,0.068
0.000247,0.1739422,-29.5291411,2332881958646269056,Blanco1,0.17404,-29.52913,19.021,4.453,0.056,Simbad,0.17394,-29.52914,0.1739422181453,-29.5291410333722,0.007,0.007,90,2332881958646269056,0.17404041752,0.2204,-29.52913219362,0.2132,4.2680,0.3141,19.845,0.463,2.053,0.462,0,4.64646e+02,1.10449e+00,19.020561,6.73426e+01,8.58221e+00,20.780664,6.86817e+02,6.08268e+00,17.669817,3.110848,,,0,,,,,
0.000202,0.3083194,-29.4217175,2332907487931865728,Blanco1,0.30841,-29.42171,12.225,4.157,0.012,Simbad,0.30832,-29.42172,0.3083193909375,-29.4217174445743,0.001,0.001,90,2332907487931865728,0.30841127670,0.0304,-29.42170575387,0.0223,4.1596,0.0402,18.589,0.062,2.715,0.047,0,2.42866e+05,1.71908e+02,12.224947,1.24423e+05,4.05159e+02,12.614141,1.70181e+05,3.81215e+02,11.684642,0.929499,6.65,1.47,7,5458.00,0.0857,0.0388,0.84,0.569
0.000296,0.3722739,-29.6154806,2332899933084984960,Blanco1,0.37236,-29.61547,15.506,4.208,0.038,Simbad,0.37227,-29.61548,0.3722739735515,-29.6154805484169,0.001,0.001,90,2332899933084984960,0.37236446728,0.0423,-29.61547132066,0.0277,4.2412,0.0461,18.272,0.078,2.143,0.059,0,1.18255e+04,9.88814e+00,15.506313,3.34062e+03,1.87420e+01,16.541820,1.28019e+04,3.19853e+01,14.493737,2.048083,,,0,3760.00,0.0080,0.0037,0.53,0.051
0.000433,0.1729797,-28.9812781,2332981120850830208,Blanco1,0.17308,-28.98127,18.462,4.532,0.11,Simbad,0.17298,-28.98128,0.1729796522856,-28.9812779870989,0.008,0.006,90,2332981120850830208,0.17307820953,0.3684,-28.98127068328,0.1751,4.3849,0.4499,20.024,0.504,1.696,0.399,0,7.77361e+02,1.71632e+00,18.461810,1.15831e+02,4.86846e+00,20.191828,1.06978e+03,8.19212e+00,17.188680,3.003147,,,0,,,,,
0.000328,0.9104561,-28.6237217,2333061733093062784,Blanco1,0.91055,-28.62371,12.067,4.164,0.006,Simbad,0.91046,-28.62372,0.9104560700343,-28.6237217871924,0.001,0.001,90,2333061733093062784,0.91054690017,0.0334,-28.62371050566,0.0236,4.1658,0.0418,18.518,0.064,2.620,0.048,0,2.80809e+05,2.31376e+02,12.067337,1.45474e+05,4.24701e+02,12.444422,1.94156e+05,3.87588e+02,11.541545,0.902877,7.13,0.76,14,5484.00,0.0190,0.0080,0.90,0.655
0.000428,0.3736417,-29.4747383,2332903467842499840,Blanco1,0.37373,-29.47473,17.824,4.157,0.037,Simbad,0.37364,-29.47474,0.3736415724513,-29.4747382572799,0.003,0.003,90,2332903467842499840,0.37373348761,0.1035,-29.47472559648,0.0833,4.1667,0.1312,18.585,0.221,2.941,0.168,0,1.39820e+03,1.80053e+00,17.824444,2.30845e+02,6.87968e+00,19.443089,1.85571e+03,7.15455e+00,16.590647,2.852442,,,0,,,,,
0.000317,0.1040597,-29.1659394,2332972810090019712,Blanco1,0.10416,-29.16593,16.601,4.247,0.088,Simbad,0.10406,-29.16594,0.1040597206870,-29.1659393136986,0.002,0.002,90,2332972810090019712,0.10415621206,0.0753,-29.16592587649,0.0528,4.1162,0.0978,19.569,0.151,3.121,0.113,0,4.31568e+03,6.05409e+00,16.600742,9.01341e+02,1.92978e+01,17.964165,5.31253e+03,1.62000e+01,15.448667,2.515498,,,0,3438.81,,,,
0.000338,359.8951506,-29.5580061,2332889590803717376,Blanco1,359.89524,-29.558,15.836,4.148,0.011,Simbad,359.89515,-29.55801,359.8951505297191,-29.5580061712067,0.002,0.001,90,2332889590803717376,359.89524267733,0.0630,-29.55799560235,0.0358,4.1375,0.0566,18.617,0.128,2.455,0.079,0,8.72490e+03,7.19901e+00,15.836464,2.25318e+03,2.14246e+01,16.969397,9.90083e+03,1.90515e+01,14.772741,2.196655,,,0,4011.47,0.3280,0.1817,,
0.000455,0.2989925,-29.5630486,2332901200099747840,Blanco1,0.29908,-29.56304,18.056,4.193,0.024,Simbad,0.29899,-29.56305,0.2989926143897,-29.5630486780372,0.004,0.003,90,2332901200099747840,0.29908456816,0.1251,-29.56303680649,0.0985,4.2802,0.1611,18.577,0.244,2.757,0.204,0,1.12998e+03,1.65514e+00,18.055685,1.62295e+02,6.85384e+00,19.825624,1.56450e+03,1.06120e+01,16.775978,3.049646,,,0,,,,,
0.000566,359.8887058,-29.5401697,2332895672477406592,Blanco1,359.8888,-29.54016,16.206,4.246,0.087,Simbad,359.88871,-29.54017,359.8887059720780,-29.5401696517108,0.002,0.002,90,2332895672477406592,359.88880322054,0.0756,-29.54015787939,0.0492,4.1172,0.0757,19.651,0.153,2.734,0.108,0,6.20903e+03,7.75531e+00,16.205807,1.41578e+03,1.26895e+01,17.473900,7.60785e+03,1.94047e+01,15.058765,2.415134,,,0,3464.00,0.6210,0.3293,0.52,0.035
0.000602,359.7963897,-29.1254614,2332964559457565824,Blanco1,359.79649,-29.12545,18.59,4.434,0.068,Simbad,359.79639,-29.12546,359.7963896206511,-29.1254612478392,0.008,0.006,90,2332964559457565824,359.79648693879,0.2245,-29.12545350064,0.1600,4.3684,0.2506,19.745,0.532,1.799,0.367,0,6.90880e+02,1.33415e+00,18.589859,1.03388e+02,5.98044e+00,20.315212,9.75451e+02,9.13615e+00,17.288906,3.026306,,,0,,,,,
0.000254,359.7816356,-29.3683125,2332945391018807168,Blanco1,359.78173,-29.3683,17.633,4.246,0.01,Simbad,359.78164,-29.36831,359.7816355893110,-29.3683125700735,0.003,0.003,90,2332945391018807168,359.78172961846,0.1164,-29.36830218034,0.0978,4.2090,0.1472,19.032,0.225,2.413,0.222,0,1.66834e+03,2.20863e+00,17.632656,3.00630e+02,9.07446e+00,19.156310,2.20521e+03,6.49218e+00,16.403296,2.753014,,,0,,,,,
0.000348,1.2485858,-28.6505919,2333051420875627520,Blanco1,1.24868,-28.65058,18.581,4.224,0.015,Simbad,1.24859,-28.65059,1.2485857638194,-28.6505918087063,0.005,0.005,90,2333051420875627520,1.24867790958,0.1746,-28.65058000498,0.1503,4.1968,0.2362,18.781,0.335,2.742,0.304,0,6.96532e+02,1.44837e+00,18.581013,1.04845e+02,1.07845e+01,20.300024,1.03914e+03,8.63415e+00,17.220240,3.079784,,,0,,,,,
0.000591,0.4115533,-29.4891675,2332903300338484864,Blanco1,0.41164,-29.48915,19.663,3.867,0.133,Simbad,0.41155,-29.48917,0.4115534236158,-29.4891676238377,0.012,0.012,90,2332903300338484864,0.41163826967,0.3807,-29.48915092700,0.3456,4.2842,0.5060,17.153,0.800,3.878,0.767,0,2.57184e+02,9.64908e-01,19.662756,3.58135e+01,4.44600e+00,21.466272,4.09107e+02,5.30567e+00,18.232327,3.233946,,,0,,,,,
0.000185,0.4326036,-29.2001567,2332928451667849856,Blanco1,0.43269,-29.20015,16.718,4.092,0.013,Simbad,0.4326,-29.20016,0.4326036154827,-29.2001567494962,0.002,0.002,90,2332928451667849856,0.43269282778,0.0709,-29.20014559766,0.0525,4.1299,0.0861,18.087,0.144,2.590,0.114,0,3.87363e+03,3.76287e+00,16.718071,8.61953e+02,1.54569e+01,18.012680,4.63768e+03,1.48835e+01,15.596168,2.416513,,,0,4091.21,0.1800,0.1010,,
0.000309,0.0287928,-29.7495283,2332872032977428864,Blanco1,0.02888,-29.74952,17.455,4.077,0.017,Simbad,0.02879,-29.74953,0.0287927814863,-29.7495282156312,0.004,0.003,90,2332872032977428864,0.02888333223,0.1265,-29.74951755690,0.0883,4.0402,0.1389,18.259,0.272,2.476,0.197,0,1.96496e+03,3.89257e+00,17.454983,3.25146e+02,9.85583e+00,19.071192,2.63959e+03,1.26463e+01,16.208078,2.863113,,,0,,,,,
